artist,title,album,added_at,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Ditty,Deathcab,Poetry Ceylon,2020-05-13T18:39:42Z,0.621,0.227,7,-14.337,1,0.0259,0.678,0.00215,0.111,0.215,92.082,audio_features,54aFTarzdcaahrzXVTQ7Tr,spotify:track:54aFTarzdcaahrzXVTQ7Tr,https://api.spotify.com/v1/tracks/54aFTarzdcaahrzXVTQ7Tr,https://api.spotify.com/v1/audio-analysis/54aFTarzdcaahrzXVTQ7Tr,218084,4
Michael Jackson,Smooth Criminal - 2012 Remaster,Bad 25th Anniversary,2020-05-13T15:18:17Z,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,audio_features,2bCQHF9gdG5BNDVuEIEnNk,spotify:track:2bCQHF9gdG5BNDVuEIEnNk,https://api.spotify.com/v1/tracks/2bCQHF9gdG5BNDVuEIEnNk,https://api.spotify.com/v1/audio-analysis/2bCQHF9gdG5BNDVuEIEnNk,257760,4
Kirk Franklin,Love Theory,LONG LIVE LOVE,2020-05-13T12:26:39Z,0.739,0.668,1,-5.464,1,0.246,0.184,0,0.0869,0.742,97.097,audio_features,2Yfkjb3z3pN9DfS1yE0b3Y,spotify:track:2Yfkjb3z3pN9DfS1yE0b3Y,https://api.spotify.com/v1/tracks/2Yfkjb3z3pN9DfS1yE0b3Y,https://api.spotify.com/v1/audio-analysis/2Yfkjb3z3pN9DfS1yE0b3Y,251715,4
Shankar Mahadevan,Sapnon Se Bhare Naina,Luck By Chance,2020-05-13T05:28:46Z,0.643,0.708,1,-8.517,1,0.0368,0.0768,0.00404,0.0804,0.551,145.923,audio_features,6BMvC9tcX7ZZATrou342hk,spotify:track:6BMvC9tcX7ZZATrou342hk,https://api.spotify.com/v1/tracks/6BMvC9tcX7ZZATrou342hk,https://api.spotify.com/v1/audio-analysis/6BMvC9tcX7ZZATrou342hk,293256,4
ellis,Clear My Head,Clear My Head,2020-05-12T07:56:09Z,0.725,0.797,7,-4.449,0,0.0698,0.129,0,0.155,0.378,125.993,audio_features,45vW6Apg3QwawKzBi03rgD,spotify:track:45vW6Apg3QwawKzBi03rgD,https://api.spotify.com/v1/tracks/45vW6Apg3QwawKzBi03rgD,https://api.spotify.com/v1/audio-analysis/45vW6Apg3QwawKzBi03rgD,217143,4
The Weeknd,Hardest To Love,After Hours,2020-05-11T06:42:50Z,0.467,0.608,10,-7.847,1,0.0704,0.0909,8.83e-05,0.125,0.108,80.957,audio_features,3EBPojc6Qiy9JArPLmwQFT,spotify:track:3EBPojc6Qiy9JArPLmwQFT,https://api.spotify.com/v1/tracks/3EBPojc6Qiy9JArPLmwQFT,https://api.spotify.com/v1/audio-analysis/3EBPojc6Qiy9JArPLmwQFT,211400,4
Tierra Whack,Hungry Hippo,Whack World,2020-05-09T12:41:46Z,0.893,0.61,4,-5.691,0,0.0488,0.0227,0.00744,0.102,0.778,136.64,audio_features,0WpDeBJ22LcwF4QoERQOTv,spotify:track:0WpDeBJ22LcwF4QoERQOTv,https://api.spotify.com/v1/tracks/0WpDeBJ22LcwF4QoERQOTv,https://api.spotify.com/v1/audio-analysis/0WpDeBJ22LcwF4QoERQOTv,60000,4
Justin Bieber,Yummy,Yummy,2020-05-09T09:30:54Z,0.687,0.514,9,-6.612,0,0.0897,0.366,0,0.116,0.494,145.921,audio_features,41L3O37CECZt3N7ziG2z7l,spotify:track:41L3O37CECZt3N7ziG2z7l,https://api.spotify.com/v1/tracks/41L3O37CECZt3N7ziG2z7l,https://api.spotify.com/v1/audio-analysis/41L3O37CECZt3N7ziG2z7l,210427,4
Halsey,Without Me,Without Me,2020-05-08T20:06:12Z,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,audio_features,5p7ujcrUXASCNwRaWNHR1C,spotify:track:5p7ujcrUXASCNwRaWNHR1C,https://api.spotify.com/v1/tracks/5p7ujcrUXASCNwRaWNHR1C,https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C,201661,4
The Chainsmokers,Closer,Closer,2020-05-08T20:03:08Z,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4
Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),2020-05-08T20:00:58Z,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,audio_features,7Feaw9WAEREY0DUOSXJLOM,spotify:track:7Feaw9WAEREY0DUOSXJLOM,https://api.spotify.com/v1/tracks/7Feaw9WAEREY0DUOSXJLOM,https://api.spotify.com/v1/audio-analysis/7Feaw9WAEREY0DUOSXJLOM,163805,4
Post Malone,Hollywood's Bleeding,Hollywood's Bleeding,2020-05-08T19:50:20Z,0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,audio_features,7sWRlDoTDX8geTR8zzr2vt,spotify:track:7sWRlDoTDX8geTR8zzr2vt,https://api.spotify.com/v1/tracks/7sWRlDoTDX8geTR8zzr2vt,https://api.spotify.com/v1/audio-analysis/7sWRlDoTDX8geTR8zzr2vt,156267,4
The Weeknd,Pray For Me (with Kendrick Lamar),Black Panther The Album Music From And Inspired By,2020-05-08T19:35:28Z,0.735,0.677,2,-4.979,1,0.093,0.0762,2.17e-05,0.111,0.188,100.584,audio_features,77UjLW8j5UAGAGVGhR5oUK,spotify:track:77UjLW8j5UAGAGVGhR5oUK,https://api.spotify.com/v1/tracks/77UjLW8j5UAGAGVGhR5oUK,https://api.spotify.com/v1/audio-analysis/77UjLW8j5UAGAGVGhR5oUK,211440,4
Thirty Seconds To Mars,Kings And Queens,This Is War,2020-05-08T19:13:59Z,0.293,0.817,8,-5.432,1,0.0852,0.0401,3.4e-05,0.13,0.145,165.0,audio_features,4sjLcE0GQ6urc4iUXsUPe9,spotify:track:4sjLcE0GQ6urc4iUXsUPe9,https://api.spotify.com/v1/tracks/4sjLcE0GQ6urc4iUXsUPe9,https://api.spotify.com/v1/audio-analysis/4sjLcE0GQ6urc4iUXsUPe9,347667,4
Dua Lipa,New Rules - Alison Wonderland Remix,New Rules (Alison Wonderland Remix),2020-05-08T18:59:01Z,0.578,0.59,9,-6.162,0,0.0431,0.00721,0.00711,0.077,0.253,128.092,audio_features,5Fx2UrcQobzM1h2ihdhsmm,spotify:track:5Fx2UrcQobzM1h2ihdhsmm,https://api.spotify.com/v1/tracks/5Fx2UrcQobzM1h2ihdhsmm,https://api.spotify.com/v1/audio-analysis/5Fx2UrcQobzM1h2ihdhsmm,263404,4
Geek Music,Death Note - L's Theme - Main Theme,Death Note - L's Theme - Main Theme,2020-05-08T16:00:17Z,0.663,0.558,4,-16.166,0,0.0352,0.519,0.822,0.154,0.608,135.039,audio_features,3jKtdhQ5fy1JfUFc43ayx1,spotify:track:3jKtdhQ5fy1JfUFc43ayx1,https://api.spotify.com/v1/tracks/3jKtdhQ5fy1JfUFc43ayx1,https://api.spotify.com/v1/audio-analysis/3jKtdhQ5fy1JfUFc43ayx1,178444,4
Donna Missal,Thrills,This Time,2020-05-08T14:27:51Z,0.395,0.443,1,-7.711,1,0.0576,0.488,0.000104,0.101,0.529,188.325,audio_features,4DssSHJbK82wlTwvKJLKvn,spotify:track:4DssSHJbK82wlTwvKJLKvn,https://api.spotify.com/v1/tracks/4DssSHJbK82wlTwvKJLKvn,https://api.spotify.com/v1/audio-analysis/4DssSHJbK82wlTwvKJLKvn,199312,3
,,,2020-05-06T18:26:22Z,0.788,0.894,5,-2.661,0,0.198,0.339,0.000253,0.0649,0.588,89.945,audio_features,6N6mJlsjYRV0yoMSPS5JiQ,spotify:track:6N6mJlsjYRV0yoMSPS5JiQ,https://api.spotify.com/v1/tracks/6N6mJlsjYRV0yoMSPS5JiQ,https://api.spotify.com/v1/audio-analysis/6N6mJlsjYRV0yoMSPS5JiQ,196000,4
Raja Kumari,Bindis and Bangles,Bindis and Bangles,2020-05-06T18:07:29Z,0.819,0.779,7,-5.979,0,0.0585,0.167,1.64e-05,0.131,0.71,135.053,audio_features,4ayoGc9wRRbOUowta8OrYZ,spotify:track:4ayoGc9wRRbOUowta8OrYZ,https://api.spotify.com/v1/tracks/4ayoGc9wRRbOUowta8OrYZ,https://api.spotify.com/v1/audio-analysis/4ayoGc9wRRbOUowta8OrYZ,199437,4
Periphery,Flatline,Periphery III: Select Difficulty,2020-05-05T19:40:26Z,0.198,0.977,8,-4.7,0,0.413,0.000386,0,0.112,0.181,177.004,audio_features,3tZ35Ok0JhSVCeYvpAYzNm,spotify:track:3tZ35Ok0JhSVCeYvpAYzNm,https://api.spotify.com/v1/tracks/3tZ35Ok0JhSVCeYvpAYzNm,https://api.spotify.com/v1/audio-analysis/3tZ35Ok0JhSVCeYvpAYzNm,350480,4
New Empire,One Heart/Million Voices,Symmetry,2020-05-05T18:32:04Z,0.502,0.38,3,-6.303,1,0.0271,0.157,0,0.0939,0.327,140.007,audio_features,171EO3CSMqnX4jcK94Bz31,spotify:track:171EO3CSMqnX4jcK94Bz31,https://api.spotify.com/v1/tracks/171EO3CSMqnX4jcK94Bz31,https://api.spotify.com/v1/audio-analysis/171EO3CSMqnX4jcK94Bz31,252253,4
Jude Smith,You Need Another Lover,You Need Another Lover,2020-05-04T04:31:29Z,0.764,0.691,0,-9.187,1,0.034,0.018,0.104,0.0604,0.956,123.024,audio_features,7LtkpxfIL6RLRWFOyRAuIf,spotify:track:7LtkpxfIL6RLRWFOyRAuIf,https://api.spotify.com/v1/tracks/7LtkpxfIL6RLRWFOyRAuIf,https://api.spotify.com/v1/audio-analysis/7LtkpxfIL6RLRWFOyRAuIf,263715,4
Nightmare,アルミナ,the WORLD/アルミナ,2020-05-03T16:38:56Z,0.347,0.901,10,-3.224,0,0.0532,0.0156,0,0.127,0.528,184.942,audio_features,3gHGMXEUhVHl4cxOXX3Rmq,spotify:track:3gHGMXEUhVHl4cxOXX3Rmq,https://api.spotify.com/v1/tracks/3gHGMXEUhVHl4cxOXX3Rmq,https://api.spotify.com/v1/audio-analysis/3gHGMXEUhVHl4cxOXX3Rmq,304107,3
Nightmare,the WORLD,the WORLD/アルミナ,2020-05-03T16:38:09Z,0.494,0.938,11,-2.359,0,0.0384,0.000474,0,0.314,0.822,95.049,audio_features,1ShQlzjMz0XkaHt5CgMpBs,spotify:track:1ShQlzjMz0XkaHt5CgMpBs,https://api.spotify.com/v1/tracks/1ShQlzjMz0XkaHt5CgMpBs,https://api.spotify.com/v1/audio-analysis/1ShQlzjMz0XkaHt5CgMpBs,234173,4
Owl City,"When Can I See You Again? - From ""Wreck-It Ralph""/Soundtrack Version",Wreck-It Ralph,2020-05-02T06:28:03Z,0.638,0.831,11,-6.812,0,0.081,0.0263,0,0.0491,0.388,127.975,audio_features,5ZkAx8zjLiSs1nMmBwJoZS,spotify:track:5ZkAx8zjLiSs1nMmBwJoZS,https://api.spotify.com/v1/tracks/5ZkAx8zjLiSs1nMmBwJoZS,https://api.spotify.com/v1/audio-analysis/5ZkAx8zjLiSs1nMmBwJoZS,218093,4
Blackstratblues,Black Hole X3,When It's Time,2020-04-30T07:12:53Z,0.49,0.787,7,-9.134,1,0.0485,0.0153,0.842,0.357,0.585,145.807,audio_features,7xqpW3OvzMk9kPR5PZ9WvV,spotify:track:7xqpW3OvzMk9kPR5PZ9WvV,https://api.spotify.com/v1/tracks/7xqpW3OvzMk9kPR5PZ9WvV,https://api.spotify.com/v1/audio-analysis/7xqpW3OvzMk9kPR5PZ9WvV,333151,4
Trapdoor Social,Sunshine,Trapdoor Social,2020-04-26T19:34:01Z,0.367,0.725,10,-6.51,0,0.0869,0.0125,1.12e-06,0.184,0.329,104.534,audio_features,2LZzoEHp4lznRuULAzhl3r,spotify:track:2LZzoEHp4lznRuULAzhl3r,https://api.spotify.com/v1/tracks/2LZzoEHp4lznRuULAzhl3r,https://api.spotify.com/v1/audio-analysis/2LZzoEHp4lznRuULAzhl3r,202678,4
Loathe,Aggressive Evolution,I Let It in and It Took Everything,2020-04-25T18:41:43Z,0.499,0.96,0,-5.078,1,0.0807,9.22e-06,0.72,0.875,0.323,95.011,audio_features,0ZfpA3Tq0OWlxpowofOlH9,spotify:track:0ZfpA3Tq0OWlxpowofOlH9,https://api.spotify.com/v1/tracks/0ZfpA3Tq0OWlxpowofOlH9,https://api.spotify.com/v1/audio-analysis/0ZfpA3Tq0OWlxpowofOlH9,207267,4
Loathe,Two-Way Mirror,I Let It in and It Took Everything,2020-04-25T18:33:35Z,0.32,0.84,2,-6.703,1,0.0447,7.86e-05,0.761,0.135,0.173,160.104,audio_features,0b4TKuvZ4eJ8eHgJgXaCnN,spotify:track:0b4TKuvZ4eJ8eHgJgXaCnN,https://api.spotify.com/v1/tracks/0b4TKuvZ4eJ8eHgJgXaCnN,https://api.spotify.com/v1/audio-analysis/0b4TKuvZ4eJ8eHgJgXaCnN,300187,4
Lamb of God,Redneck,Sacrament,2020-04-25T08:37:57Z,0.512,0.996,2,-2.1,1,0.114,5.63e-05,0.000167,0.347,0.0601,130.931,audio_features,04EtBLFIxbcVt9NdYgcrpF,spotify:track:04EtBLFIxbcVt9NdYgcrpF,https://api.spotify.com/v1/tracks/04EtBLFIxbcVt9NdYgcrpF,https://api.spotify.com/v1/audio-analysis/04EtBLFIxbcVt9NdYgcrpF,220880,4
Christian French,head first,head first,2020-04-24T08:50:34Z,0.909,0.392,6,-6.221,0,0.0652,0.278,1.77e-06,0.106,0.61,127.052,audio_features,1nDOeWBfRKA5YNQ8bKWzMM,spotify:track:1nDOeWBfRKA5YNQ8bKWzMM,https://api.spotify.com/v1/tracks/1nDOeWBfRKA5YNQ8bKWzMM,https://api.spotify.com/v1/audio-analysis/1nDOeWBfRKA5YNQ8bKWzMM,154961,4
Diljit Dosanjh,Thug Life,Roar,2020-04-23T16:21:09Z,0.71,0.801,11,-4.069,0,0.0476,0.346,0,0.122,0.374,80.97,audio_features,3UiuBJG8s4euEM6Lqq3aDl,spotify:track:3UiuBJG8s4euEM6Lqq3aDl,https://api.spotify.com/v1/tracks/3UiuBJG8s4euEM6Lqq3aDl,https://api.spotify.com/v1/audio-analysis/3UiuBJG8s4euEM6Lqq3aDl,150924,4
Israel Houghton,Reckless Love,Road to DeMaskUs,2020-04-22T12:00:58Z,0.354,0.705,8,-4.536,1,0.0594,0.182,5.78e-06,0.71,0.188,156.066,audio_features,6LSqdwX4xUzP619oYIJMH9,spotify:track:6LSqdwX4xUzP619oYIJMH9,https://api.spotify.com/v1/tracks/6LSqdwX4xUzP619oYIJMH9,https://api.spotify.com/v1/audio-analysis/6LSqdwX4xUzP619oYIJMH9,322107,3
Jack Harlow,WHATS POPPIN,Sweet Action,2020-04-22T04:32:38Z,0.923,0.604,11,-6.671,0,0.245,0.017,0,0.272,0.826,145.062,audio_features,1jaTQ3nqY3oAAYyCTbIvnM,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,https://api.spotify.com/v1/tracks/1jaTQ3nqY3oAAYyCTbIvnM,https://api.spotify.com/v1/audio-analysis/1jaTQ3nqY3oAAYyCTbIvnM,139741,4
Thirty Seconds To Mars,This Is War,This Is War,2020-04-21T17:27:05Z,0.402,0.723,6,-5.26,1,0.0579,0.0663,2e-06,0.233,0.224,160.047,audio_features,2D52zjCyqEIQa221lhw6uk,spotify:track:2D52zjCyqEIQa221lhw6uk,https://api.spotify.com/v1/tracks/2D52zjCyqEIQa221lhw6uk,https://api.spotify.com/v1/audio-analysis/2D52zjCyqEIQa221lhw6uk,326983,4
Mali,Play,Play - Single,2020-04-19T17:25:46Z,0.278,0.231,10,-11.21,1,0.0324,0.879,0,0.139,0.32,80.372,audio_features,2aovKBNuO4Faz2OCGZ6zEQ,spotify:track:2aovKBNuO4Faz2OCGZ6zEQ,https://api.spotify.com/v1/tracks/2aovKBNuO4Faz2OCGZ6zEQ,https://api.spotify.com/v1/audio-analysis/2aovKBNuO4Faz2OCGZ6zEQ,218202,4
P!nk,So What,Funhouse (Expanded Edition),2020-04-19T17:21:22Z,0.534,0.87,11,-3.078,0,0.0425,0.000334,0,0.241,0.462,126.019,audio_features,0JiY190vktuhSGN6aqJdrt,spotify:track:0JiY190vktuhSGN6aqJdrt,https://api.spotify.com/v1/tracks/0JiY190vktuhSGN6aqJdrt,https://api.spotify.com/v1/audio-analysis/0JiY190vktuhSGN6aqJdrt,215160,4
Nate Smith,Bounce: pts I + II,KINFOLK: Postcards from Everywhere,2020-04-19T17:20:54Z,0.671,0.563,8,-6.769,1,0.144,0.22,0.476,0.0576,0.613,95.427,audio_features,2Xt6ANxPp2Ds41E3CWYiSV,spotify:track:2Xt6ANxPp2Ds41E3CWYiSV,https://api.spotify.com/v1/tracks/2Xt6ANxPp2Ds41E3CWYiSV,https://api.spotify.com/v1/audio-analysis/2Xt6ANxPp2Ds41E3CWYiSV,333304,4
Chick Corea,Spain - Composite Alternative Take,Light As A Feather (Deluxe Edition),2020-04-18T19:25:29Z,0.38,0.503,11,-12.68,0,0.0453,0.887,0.93,0.14,0.279,143.112,audio_features,1jji1sWxZOo7eWnXifT7yP,spotify:track:1jji1sWxZOo7eWnXifT7yP,https://api.spotify.com/v1/tracks/1jji1sWxZOo7eWnXifT7yP,https://api.spotify.com/v1/audio-analysis/1jji1sWxZOo7eWnXifT7yP,333667,4
Guthrie Govan,Fives,The Alchemists,2020-04-17T09:03:53Z,0.463,0.603,7,-7.923,1,0.0469,0.0278,0.151,0.0477,0.476,152.073,audio_features,7CQ2CZnjmcr1gOrzPNOQ0x,spotify:track:7CQ2CZnjmcr1gOrzPNOQ0x,https://api.spotify.com/v1/tracks/7CQ2CZnjmcr1gOrzPNOQ0x,https://api.spotify.com/v1/audio-analysis/7CQ2CZnjmcr1gOrzPNOQ0x,267347,5
Creed,One Last Breath,Weathered,2020-04-16T18:32:48Z,0.386,0.677,2,-5.83,1,0.0346,0.00841,0.00366,0.341,0.195,126.602,audio_features,42T2QQv3xgBlpQxaSP7lnK,spotify:track:42T2QQv3xgBlpQxaSP7lnK,https://api.spotify.com/v1/tracks/42T2QQv3xgBlpQxaSP7lnK,https://api.spotify.com/v1/audio-analysis/42T2QQv3xgBlpQxaSP7lnK,238240,4
The Mamas & The Papas,Dedicated To The One I Love,Deliver,2020-04-13T17:24:13Z,0.396,0.452,7,-8.809,1,0.0326,0.814,0,0.192,0.307,103.264,audio_features,1mFrjW8e8fuAOowlU3Q3Dr,spotify:track:1mFrjW8e8fuAOowlU3Q3Dr,https://api.spotify.com/v1/tracks/1mFrjW8e8fuAOowlU3Q3Dr,https://api.spotify.com/v1/audio-analysis/1mFrjW8e8fuAOowlU3Q3Dr,178733,4
The Contortionist,Reimagined,Clairvoyant,2020-04-13T16:49:43Z,0.552,0.585,4,-6.362,0,0.0261,0.000572,0.000927,0.078,0.275,135.052,audio_features,7IRcVBWInmBR7I076bXBWX,spotify:track:7IRcVBWInmBR7I076bXBWX,https://api.spotify.com/v1/tracks/7IRcVBWInmBR7I076bXBWX,https://api.spotify.com/v1/audio-analysis/7IRcVBWInmBR7I076bXBWX,202360,4
Eminem,Godzilla (feat. Juice WRLD),Music To Be Murdered By,2020-04-12T19:19:56Z,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,audio_features,7FIWs0pqAYbP91WWM0vlTQ,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/tracks/7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/audio-analysis/7FIWs0pqAYbP91WWM0vlTQ,210800,4
Kaz Rodriguez,Clocks (101 BPM),"Synaesthesia, Vol. IV",2020-04-06T16:41:56Z,0.274,0.784,2,-6.446,0,0.0377,0.0599,0.652,0.298,0.166,101.012,audio_features,2dqxkIRu08LbRdammCxBxi,spotify:track:2dqxkIRu08LbRdammCxBxi,https://api.spotify.com/v1/tracks/2dqxkIRu08LbRdammCxBxi,https://api.spotify.com/v1/audio-analysis/2dqxkIRu08LbRdammCxBxi,390792,3
Hinder,Lips Of An Angel,Pop Goes Punk,2020-04-06T14:55:53Z,0.474,0.744,2,-5.386,1,0.0341,0.0208,1.22e-06,0.209,0.238,129.005,audio_features,2EFbdRTdFrMix16iHs2DBj,spotify:track:2EFbdRTdFrMix16iHs2DBj,https://api.spotify.com/v1/tracks/2EFbdRTdFrMix16iHs2DBj,https://api.spotify.com/v1/audio-analysis/2EFbdRTdFrMix16iHs2DBj,261053,4
The 5:55,Slow Down,Slow Down,2020-04-05T19:05:34Z,0.658,0.751,9,-4.186,1,0.0345,0.0268,0,0.333,0.759,92.025,audio_features,2ATjS01tktAPZmDV33kmlo,spotify:track:2ATjS01tktAPZmDV33kmlo,https://api.spotify.com/v1/tracks/2ATjS01tktAPZmDV33kmlo,https://api.spotify.com/v1/audio-analysis/2ATjS01tktAPZmDV33kmlo,209537,4
3 Doors Down,When I'm Gone,Away From The Sun,2020-04-04T20:35:33Z,0.53,0.768,7,-5.611,1,0.0284,0.00385,0,0.103,0.374,148.095,audio_features,3WbphvawbMZ8FyqDxYGdSQ,spotify:track:3WbphvawbMZ8FyqDxYGdSQ,https://api.spotify.com/v1/tracks/3WbphvawbMZ8FyqDxYGdSQ,https://api.spotify.com/v1/audio-analysis/3WbphvawbMZ8FyqDxYGdSQ,260333,4
Creed,Higher,Human Clay,2020-04-04T20:33:34Z,0.459,0.83,2,-6.254,1,0.0364,5.15e-05,0.00014,0.206,0.431,155.827,audio_features,1ZozJfi8u9cO2Ob8KwiwNT,spotify:track:1ZozJfi8u9cO2Ob8KwiwNT,https://api.spotify.com/v1/tracks/1ZozJfi8u9cO2Ob8KwiwNT,https://api.spotify.com/v1/audio-analysis/1ZozJfi8u9cO2Ob8KwiwNT,316733,4
Umberto Tozzi,Ti amo,...E nell'aria...ti amo,2020-04-04T16:29:40Z,0.282,0.526,9,-5.709,1,0.0337,0.617,0,0.0591,0.679,185.638,audio_features,5Gz9p2oDVHNHLoQOPHzaXm,spotify:track:5Gz9p2oDVHNHLoQOPHzaXm,https://api.spotify.com/v1/tracks/5Gz9p2oDVHNHLoQOPHzaXm,https://api.spotify.com/v1/audio-analysis/5Gz9p2oDVHNHLoQOPHzaXm,245693,3
Metallica,The Unforgiven III,Death Magnetic,2020-04-04T07:53:13Z,0.297,0.692,4,-5.625,0,0.0344,0.00196,3.75e-06,0.115,0.103,121.52,audio_features,0qbV4e18lWrTTxlswVoLbI,spotify:track:0qbV4e18lWrTTxlswVoLbI,https://api.spotify.com/v1/tracks/0qbV4e18lWrTTxlswVoLbI,https://api.spotify.com/v1/audio-analysis/0qbV4e18lWrTTxlswVoLbI,466587,4
Arcade Fire,Wake Up,Funeral,2020-04-03T21:46:04Z,0.252,0.8,0,-4.845,1,0.0368,0.12,0.0538,0.118,0.29,139.361,audio_features,6Hmj7SrLRbreLVfVS7mV1S,spotify:track:6Hmj7SrLRbreLVfVS7mV1S,https://api.spotify.com/v1/tracks/6Hmj7SrLRbreLVfVS7mV1S,https://api.spotify.com/v1/audio-analysis/6Hmj7SrLRbreLVfVS7mV1S,335333,4
Shreya Ghoshal,Kizhakkupookkum,Anwar (Original Motion Picture Soundtrack),2020-03-30T20:02:23Z,0.857,0.522,9,-7.662,0,0.0912,0.262,0.000114,0.332,0.681,122.941,audio_features,72RBruyZOwSlKpkBMHEbFA,spotify:track:72RBruyZOwSlKpkBMHEbFA,https://api.spotify.com/v1/tracks/72RBruyZOwSlKpkBMHEbFA,https://api.spotify.com/v1/audio-analysis/72RBruyZOwSlKpkBMHEbFA,307573,1
Manu Pilas,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Bella Ciao (Música Original de la Serie la Casa de Papel/ Money Heist),2020-03-29T11:48:59Z,0.46,0.564,9,-10.329,0,0.0343,0.538,0,0.191,0.962,135.178,audio_features,3lWzVNe1yFZlkeBBzUuZYu,spotify:track:3lWzVNe1yFZlkeBBzUuZYu,https://api.spotify.com/v1/tracks/3lWzVNe1yFZlkeBBzUuZYu,https://api.spotify.com/v1/audio-analysis/3lWzVNe1yFZlkeBBzUuZYu,139845,5
Novo Amor,Anchor,Bathing Beach,2020-03-28T20:14:50Z,0.457,0.407,9,-11.475,1,0.0308,0.805,0.884,0.126,0.126,117.053,audio_features,7qH9Z4dJEN0l9bidizW7fq,spotify:track:7qH9Z4dJEN0l9bidizW7fq,https://api.spotify.com/v1/tracks/7qH9Z4dJEN0l9bidizW7fq,https://api.spotify.com/v1/audio-analysis/7qH9Z4dJEN0l9bidizW7fq,257533,4
The Weeknd,After Hours,After Hours,2020-03-28T13:33:16Z,0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959,audio_features,2p8IUWQDrpjuFltbdgLOag,spotify:track:2p8IUWQDrpjuFltbdgLOag,https://api.spotify.com/v1/tracks/2p8IUWQDrpjuFltbdgLOag,https://api.spotify.com/v1/audio-analysis/2p8IUWQDrpjuFltbdgLOag,361027,4
Glass Animals,Gooey,ZABA,2020-03-26T17:58:47Z,0.487,0.369,11,-13.424,0,0.0406,0.736,3.75e-05,0.0925,0.106,183.114,audio_features,1gk3FhAV07q9Jg77UxnVjX,spotify:track:1gk3FhAV07q9Jg77UxnVjX,https://api.spotify.com/v1/tracks/1gk3FhAV07q9Jg77UxnVjX,https://api.spotify.com/v1/audio-analysis/1gk3FhAV07q9Jg77UxnVjX,289307,4
Manchester Orchestra,The Silence,A Black Mile To The Surface,2020-03-26T17:54:33Z,0.449,0.357,1,-8.48,1,0.0266,0.0605,0.483,0.105,0.178,66.979,audio_features,72dIN8F7D5ydB3auSqNi84,spotify:track:72dIN8F7D5ydB3auSqNi84,https://api.spotify.com/v1/tracks/72dIN8F7D5ydB3auSqNi84,https://api.spotify.com/v1/audio-analysis/72dIN8F7D5ydB3auSqNi84,419093,4
Bullet For My Valentine,Tears Don't Fall,The Poison,2020-03-25T20:59:12Z,0.214,0.931,7,-3.347,0,0.143,0.000705,3.09e-06,0.0797,0.233,162.115,audio_features,5pKCDm2fw4k6D6C5Rk646C,spotify:track:5pKCDm2fw4k6D6C5Rk646C,https://api.spotify.com/v1/tracks/5pKCDm2fw4k6D6C5Rk646C,https://api.spotify.com/v1/audio-analysis/5pKCDm2fw4k6D6C5Rk646C,348387,4
TOOL,The Pot,"10,000 Days",2020-03-25T17:30:58Z,0.469,0.79,7,-6.889,1,0.0391,0.000148,0.372,0.282,0.466,107.45,audio_features,1lATXTBJDHwawvT1UfxWu3,spotify:track:1lATXTBJDHwawvT1UfxWu3,https://api.spotify.com/v1/tracks/1lATXTBJDHwawvT1UfxWu3,https://api.spotify.com/v1/audio-analysis/1lATXTBJDHwawvT1UfxWu3,381947,4
Breaking Benjamin,Psycho,Ember,2020-03-25T17:02:43Z,0.423,0.818,1,-3.603,1,0.102,2.75e-05,0.000338,0.407,0.496,171.039,audio_features,7jgat9AswcE13fC2YUuBLG,spotify:track:7jgat9AswcE13fC2YUuBLG,https://api.spotify.com/v1/tracks/7jgat9AswcE13fC2YUuBLG,https://api.spotify.com/v1/audio-analysis/7jgat9AswcE13fC2YUuBLG,200813,3
